"LOCATION"	"Country"	"SUBJECT"	"Subject"	"MEASURE"	"Measure"	"TIME"	"Time"	"Unit Code"	"Unit"	"PowerCode Code"	"PowerCode"	"Reference Period Code"	"Reference Period"	"Value"	"Flag Codes"	"Flags"
"IRL"	"Ireland"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"1988"	"1988"	"PC"	"Percentage"	"0"	"Units"			2.246187		
"IRL"	"Ireland"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"1989"	"1989"	"PC"	"Percentage"	"0"	"Units"			2.371985		
"IRL"	"Ireland"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"1990"	"1990"	"PC"	"Percentage"	"0"	"Units"			4.284198		
"IRL"	"Ireland"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"1991"	"1991"	"PC"	"Percentage"	"0"	"Units"			-0.856044		
"IRL"	"Ireland"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"1992"	"1992"	"PC"	"Percentage"	"0"	"Units"			0.868275		
"IRL"	"Ireland"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"1993"	"1993"	"PC"	"Percentage"	"0"	"Units"			0.442062		
"IRL"	"Ireland"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"1994"	"1994"	"PC"	"Percentage"	"0"	"Units"			2.793179		
"IRL"	"Ireland"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"1995"	"1995"	"PC"	"Percentage"	"0"	"Units"			4.661378		
"IRL"	"Ireland"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"1996"	"1996"	"PC"	"Percentage"	"0"	"Units"			1.638534		
"IRL"	"Ireland"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"1997"	"1997"	"PC"	"Percentage"	"0"	"Units"			3.634768		
"IRL"	"Ireland"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"1998"	"1998"	"PC"	"Percentage"	"0"	"Units"			-0.519283		
"IRL"	"Ireland"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"1999"	"1999"	"PC"	"Percentage"	"0"	"Units"			-0.397694		
"IRL"	"Ireland"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2000"	"2000"	"PC"	"Percentage"	"0"	"Units"			-0.142828		
"IRL"	"Ireland"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2001"	"2001"	"PC"	"Percentage"	"0"	"Units"			-3.925181		
"IRL"	"Ireland"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2002"	"2002"	"PC"	"Percentage"	"0"	"Units"			-2.379793		
"IRL"	"Ireland"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2003"	"2003"	"PC"	"Percentage"	"0"	"Units"			-4.743423		
"IRL"	"Ireland"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2004"	"2004"	"PC"	"Percentage"	"0"	"Units"			-1.354216		
"IRL"	"Ireland"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2005"	"2005"	"PC"	"Percentage"	"0"	"Units"			-3.265258		
"IRL"	"Ireland"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2006"	"2006"	"PC"	"Percentage"	"0"	"Units"			-3.83782		
"IRL"	"Ireland"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2007"	"2007"	"PC"	"Percentage"	"0"	"Units"			-2.939425		
"IRL"	"Ireland"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2008"	"2008"	"PC"	"Percentage"	"0"	"Units"			-10.578481		
"IRL"	"Ireland"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2009"	"2009"	"PC"	"Percentage"	"0"	"Units"			-10.300081		
"IRL"	"Ireland"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2010"	"2010"	"PC"	"Percentage"	"0"	"Units"			-2.062097		
"IRL"	"Ireland"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2011"	"2011"	"PC"	"Percentage"	"0"	"Units"			-0.81717		
"IRL"	"Ireland"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2012"	"2012"	"PC"	"Percentage"	"0"	"Units"			-5.873059		
"IRL"	"Ireland"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2013"	"2013"	"PC"	"Percentage"	"0"	"Units"			-3.34925		
"IRL"	"Ireland"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2014"	"2014"	"PC"	"Percentage"	"0"	"Units"			2.308071		
"BEL"	"Belgium"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"1985"	"1985"	"PC"	"Percentage"	"0"	"Units"			-1.804084		
"BEL"	"Belgium"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"1986"	"1986"	"PC"	"Percentage"	"0"	"Units"			-1.468526		
"BEL"	"Belgium"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"1987"	"1987"	"PC"	"Percentage"	"0"	"Units"			-0.953838		
"BEL"	"Belgium"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"1988"	"1988"	"PC"	"Percentage"	"0"	"Units"			0.6469		
"BEL"	"Belgium"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"1989"	"1989"	"PC"	"Percentage"	"0"	"Units"			-1.506853		
"BEL"	"Belgium"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"1990"	"1990"	"PC"	"Percentage"	"0"	"Units"			-2.305982		
"BEL"	"Belgium"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"1991"	"1991"	"PC"	"Percentage"	"0"	"Units"			-3.00584		
"BEL"	"Belgium"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"1992"	"1992"	"PC"	"Percentage"	"0"	"Units"			-3.145235		
"BEL"	"Belgium"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"1993"	"1993"	"PC"	"Percentage"	"0"	"Units"			-5.73859		
"BEL"	"Belgium"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"1994"	"1994"	"PC"	"Percentage"	"0"	"Units"			-1.211593		
"BEL"	"Belgium"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"1995"	"1995"	"PC"	"Percentage"	"0"	"Units"			-3.330186		
"BEL"	"Belgium"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"1996"	"1996"	"PC"	"Percentage"	"0"	"Units"			-4.115807		
"BEL"	"Belgium"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"1997"	"1997"	"PC"	"Percentage"	"0"	"Units"			-1.712697		
"BEL"	"Belgium"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"1998"	"1998"	"PC"	"Percentage"	"0"	"Units"			-3.734459		
"BEL"	"Belgium"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"1999"	"1999"	"PC"	"Percentage"	"0"	"Units"			-2.283688		
"BEL"	"Belgium"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2000"	"2000"	"PC"	"Percentage"	"0"	"Units"			-2.39884		
"BEL"	"Belgium"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2001"	"2001"	"PC"	"Percentage"	"0"	"Units"			-4.984899		
"BEL"	"Belgium"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2002"	"2002"	"PC"	"Percentage"	"0"	"Units"			-3.278606		
"BEL"	"Belgium"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2003"	"2003"	"PC"	"Percentage"	"0"	"Units"			-3.253683		
"BEL"	"Belgium"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2004"	"2004"	"PC"	"Percentage"	"0"	"Units"			-0.98723		
"BEL"	"Belgium"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2005"	"2005"	"PC"	"Percentage"	"0"	"Units"			-2.520342		
"BEL"	"Belgium"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2006"	"2006"	"PC"	"Percentage"	"0"	"Units"			-1.786		
"BEL"	"Belgium"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2007"	"2007"	"PC"	"Percentage"	"0"	"Units"			-0.95017		
"BEL"	"Belgium"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2008"	"2008"	"PC"	"Percentage"	"0"	"Units"			-3.885678		
"BEL"	"Belgium"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2009"	"2009"	"PC"	"Percentage"	"0"	"Units"			-5.387223		
"BEL"	"Belgium"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2010"	"2010"	"PC"	"Percentage"	"0"	"Units"			-0.178041		
"BEL"	"Belgium"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2011"	"2011"	"PC"	"Percentage"	"0"	"Units"			-1.502083		
"BEL"	"Belgium"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2012"	"2012"	"PC"	"Percentage"	"0"	"Units"			-1.934833		
"BEL"	"Belgium"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2013"	"2013"	"PC"	"Percentage"	"0"	"Units"			-1.728293		
"BEL"	"Belgium"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2014"	"2014"	"PC"	"Percentage"	"0"	"Units"			-0.885639		
"BEL"	"Belgium"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2015"	"2015"	"PC"	"Percentage"	"0"	"Units"			-0.723581		
"BEL"	"Belgium"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2016"	"2016"	"PC"	"Percentage"	"0"	"Units"			-1.317202		
"BEL"	"Belgium"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2017"	"2017"	"PC"	"Percentage"	"0"	"Units"			-0.925875		
"BEL"	"Belgium"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2018"	"2018"	"PC"	"Percentage"	"0"	"Units"			-1.561408		
"ESP"	"Spain"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"1985"	"1985"	"PC"	"Percentage"	"0"	"Units"			-0.238166		
"ESP"	"Spain"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"1986"	"1986"	"PC"	"Percentage"	"0"	"Units"			0.002312		
"ESP"	"Spain"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"1987"	"1987"	"PC"	"Percentage"	"0"	"Units"			1.181455		
"ESP"	"Spain"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"1988"	"1988"	"PC"	"Percentage"	"0"	"Units"			-0.094092		
"ESP"	"Spain"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"1989"	"1989"	"PC"	"Percentage"	"0"	"Units"			-1.349862		
"ESP"	"Spain"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"1990"	"1990"	"PC"	"Percentage"	"0"	"Units"			-2.234107		
"ESP"	"Spain"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"1991"	"1991"	"PC"	"Percentage"	"0"	"Units"			-3.139631		
"ESP"	"Spain"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"1992"	"1992"	"PC"	"Percentage"	"0"	"Units"			-4.004171		
"ESP"	"Spain"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"1993"	"1993"	"PC"	"Percentage"	"0"	"Units"			-4.299846		
"ESP"	"Spain"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"1994"	"1994"	"PC"	"Percentage"	"0"	"Units"			-0.939821		
"ESP"	"Spain"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"1995"	"1995"	"PC"	"Percentage"	"0"	"Units"			-1.218095		
"ESP"	"Spain"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"1996"	"1996"	"PC"	"Percentage"	"0"	"Units"			-1.452137		
"ESP"	"Spain"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"1997"	"1997"	"PC"	"Percentage"	"0"	"Units"			-0.895416		
"ESP"	"Spain"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"1998"	"1998"	"PC"	"Percentage"	"0"	"Units"			-1.033123		
"ESP"	"Spain"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"1999"	"1999"	"PC"	"Percentage"	"0"	"Units"			-1.611021		
"ESP"	"Spain"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2000"	"2000"	"PC"	"Percentage"	"0"	"Units"			-0.750149		
"ESP"	"Spain"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2001"	"2001"	"PC"	"Percentage"	"0"	"Units"			-1.743325		
"ESP"	"Spain"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2002"	"2002"	"PC"	"Percentage"	"0"	"Units"			-2.583889		
"ESP"	"Spain"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2003"	"2003"	"PC"	"Percentage"	"0"	"Units"			-2.502647		
"ESP"	"Spain"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2004"	"2004"	"PC"	"Percentage"	"0"	"Units"			-2.342548		
"ESP"	"Spain"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2005"	"2005"	"PC"	"Percentage"	"0"	"Units"			-1.947722		
"ESP"	"Spain"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2006"	"2006"	"PC"	"Percentage"	"0"	"Units"			-1.781339		
"ESP"	"Spain"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2007"	"2007"	"PC"	"Percentage"	"0"	"Units"			-2.401571		
"ESP"	"Spain"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2008"	"2008"	"PC"	"Percentage"	"0"	"Units"			-4.358559		
"ESP"	"Spain"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2009"	"2009"	"PC"	"Percentage"	"0"	"Units"			-7.036756		
"ESP"	"Spain"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2010"	"2010"	"PC"	"Percentage"	"0"	"Units"			-2.947389		
"ESP"	"Spain"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2011"	"2011"	"PC"	"Percentage"	"0"	"Units"			-3.301112		
"ESP"	"Spain"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2012"	"2012"	"PC"	"Percentage"	"0"	"Units"			-4.891785		
"ESP"	"Spain"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2013"	"2013"	"PC"	"Percentage"	"0"	"Units"			-2.970386		
"ESP"	"Spain"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2014"	"2014"	"PC"	"Percentage"	"0"	"Units"			-0.111084		
"ESP"	"Spain"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2015"	"2015"	"PC"	"Percentage"	"0"	"Units"			1.965806		
"ESP"	"Spain"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2016"	"2016"	"PC"	"Percentage"	"0"	"Units"			1.157194		
"ESP"	"Spain"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2017"	"2017"	"PC"	"Percentage"	"0"	"Units"			0.746286		
"ESP"	"Spain"	"T_GDPKSER"	"Capital productivity"	"GRW"	"Annual growth/change"	"2018"	"2018"	"PC"	"Percentage"	"0"	"Units"			-0.089443		
"DNK"	"Denmark"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"1985"	"1985"	"PC"	"Percentage"	"0"	"Units"			24.577581		
"DNK"	"Denmark"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"1986"	"1986"	"PC"	"Percentage"	"0"	"Units"			22.006869		
"DNK"	"Denmark"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"1987"	"1987"	"PC"	"Percentage"	"0"	"Units"			25.703534		
"DNK"	"Denmark"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"1988"	"1988"	"PC"	"Percentage"	"0"	"Units"			21.26705		
"DNK"	"Denmark"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"1989"	"1989"	"PC"	"Percentage"	"0"	"Units"			22.074533		
"DNK"	"Denmark"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"1990"	"1990"	"PC"	"Percentage"	"0"	"Units"			19.707201		
"DNK"	"Denmark"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"1991"	"1991"	"PC"	"Percentage"	"0"	"Units"			18.28543		
"DNK"	"Denmark"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"1992"	"1992"	"PC"	"Percentage"	"0"	"Units"			14.065443		
"DNK"	"Denmark"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"1993"	"1993"	"PC"	"Percentage"	"0"	"Units"			19.893704		
"DNK"	"Denmark"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"1994"	"1994"	"PC"	"Percentage"	"0"	"Units"			19.0365		
"DNK"	"Denmark"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"1995"	"1995"	"PC"	"Percentage"	"0"	"Units"			15.198233		
"DNK"	"Denmark"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"1996"	"1996"	"PC"	"Percentage"	"0"	"Units"			18.561304		
"DNK"	"Denmark"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"1997"	"1997"	"PC"	"Percentage"	"0"	"Units"			18.43017		
"DNK"	"Denmark"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"1998"	"1998"	"PC"	"Percentage"	"0"	"Units"			17.305788		
"DNK"	"Denmark"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"1999"	"1999"	"PC"	"Percentage"	"0"	"Units"			17.506242		
"DNK"	"Denmark"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"2000"	"2000"	"PC"	"Percentage"	"0"	"Units"			13.807743		
"DNK"	"Denmark"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"2001"	"2001"	"PC"	"Percentage"	"0"	"Units"			10.896342		
"DNK"	"Denmark"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"2002"	"2002"	"PC"	"Percentage"	"0"	"Units"			14.719135		
"DNK"	"Denmark"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"2003"	"2003"	"PC"	"Percentage"	"0"	"Units"			13.941587		
"DNK"	"Denmark"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"2004"	"2004"	"PC"	"Percentage"	"0"	"Units"			15.394354		
"DNK"	"Denmark"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"2005"	"2005"	"PC"	"Percentage"	"0"	"Units"			11.544356		
"DNK"	"Denmark"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"2006"	"2006"	"PC"	"Percentage"	"0"	"Units"			12.326208		
"DNK"	"Denmark"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"2007"	"2007"	"PC"	"Percentage"	"0"	"Units"			10.709694		
"DNK"	"Denmark"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"2008"	"2008"	"PC"	"Percentage"	"0"	"Units"			8.684398		
"DNK"	"Denmark"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"2009"	"2009"	"PC"	"Percentage"	"0"	"Units"			11.148203		
"DNK"	"Denmark"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"2010"	"2010"	"PC"	"Percentage"	"0"	"Units"			11.216448		
"DNK"	"Denmark"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"2011"	"2011"	"PC"	"Percentage"	"0"	"Units"			7.204424		
"DNK"	"Denmark"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"2012"	"2012"	"PC"	"Percentage"	"0"	"Units"			6.817492		
"DNK"	"Denmark"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"2013"	"2013"	"PC"	"Percentage"	"0"	"Units"			4.231029		
"DNK"	"Denmark"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"2014"	"2014"	"PC"	"Percentage"	"0"	"Units"			5.013101		
"DNK"	"Denmark"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"2015"	"2015"	"PC"	"Percentage"	"0"	"Units"			5.688314		
"DNK"	"Denmark"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"2016"	"2016"	"PC"	"Percentage"	"0"	"Units"			5.322098		
"DNK"	"Denmark"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"2017"	"2017"	"PC"	"Percentage"	"0"	"Units"			4.089077		
"DNK"	"Denmark"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"2018"	"2018"	"PC"	"Percentage"	"0"	"Units"			5.426376		
"DEU"	"Germany"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"1985"	"1985"	"PC"	"Percentage"	"0"	"Units"			20.928021		
"DEU"	"Germany"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"1986"	"1986"	"PC"	"Percentage"	"0"	"Units"			17.344688		
"DEU"	"Germany"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"1987"	"1987"	"PC"	"Percentage"	"0"	"Units"			16.431426		
"DEU"	"Germany"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"1988"	"1988"	"PC"	"Percentage"	"0"	"Units"			15.737522		
"DEU"	"Germany"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"1989"	"1989"	"PC"	"Percentage"	"0"	"Units"			14.753546		
"DEU"	"Germany"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"1990"	"1990"	"PC"	"Percentage"	"0"	"Units"			11.869309		
"DEU"	"Germany"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"1991"	"1991"	"PC"	"Percentage"	"0"	"Units"			12.001351		
"DEU"	"Germany"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"1992"	"1992"	"PC"	"Percentage"	"0"	"Units"			11.813011		
"DEU"	"Germany"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"1993"	"1993"	"PC"	"Percentage"	"0"	"Units"			11.563592		
"DEU"	"Germany"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"1994"	"1994"	"PC"	"Percentage"	"0"	"Units"			8.915718		
"DEU"	"Germany"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"1995"	"1995"	"PC"	"Percentage"	"0"	"Units"			8.749688		
"DEU"	"Germany"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"1996"	"1996"	"PC"	"Percentage"	"0"	"Units"			11.159836		
"DEU"	"Germany"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"1997"	"1997"	"PC"	"Percentage"	"0"	"Units"			11.700705		
"DEU"	"Germany"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"1998"	"1998"	"PC"	"Percentage"	"0"	"Units"			13.199829		
"DEU"	"Germany"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"1999"	"1999"	"PC"	"Percentage"	"0"	"Units"			15.508312		
"DEU"	"Germany"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"2000"	"2000"	"PC"	"Percentage"	"0"	"Units"			16.716529		
"DEU"	"Germany"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"2001"	"2001"	"PC"	"Percentage"	"0"	"Units"			15.696787		
"DEU"	"Germany"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"2002"	"2002"	"PC"	"Percentage"	"0"	"Units"			12.666577		
"DEU"	"Germany"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"2003"	"2003"	"PC"	"Percentage"	"0"	"Units"			9.251778		
"DEU"	"Germany"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"2004"	"2004"	"PC"	"Percentage"	"0"	"Units"			6.332626		
"DEU"	"Germany"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"2005"	"2005"	"PC"	"Percentage"	"0"	"Units"			9.798059		
"DEU"	"Germany"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"2006"	"2006"	"PC"	"Percentage"	"0"	"Units"			8.458217		
"DEU"	"Germany"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"2007"	"2007"	"PC"	"Percentage"	"0"	"Units"			8.232254		
"DEU"	"Germany"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"2008"	"2008"	"PC"	"Percentage"	"0"	"Units"			7.786813		
"DEU"	"Germany"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"2009"	"2009"	"PC"	"Percentage"	"0"	"Units"			8.116992		
"DEU"	"Germany"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"2010"	"2010"	"PC"	"Percentage"	"0"	"Units"			4.36586		
"DEU"	"Germany"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"2011"	"2011"	"PC"	"Percentage"	"0"	"Units"			6.241619		
"DEU"	"Germany"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"2012"	"2012"	"PC"	"Percentage"	"0"	"Units"			4.512632		
"DEU"	"Germany"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"2013"	"2013"	"PC"	"Percentage"	"0"	"Units"			4.290918		
"DEU"	"Germany"	"T_ICTHRS"	"ICT capital deepening"	"GRW"	"Annual growth/change"	"2014"	"2014"	"PC"	"Percentage"	"0"	"Units"			3.326242		
